molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
166,MOL000166,ZINC01609418,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.954081,0.714
166,MOL000166,ZINC01609418,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.938385,0.708
166,MOL000166,ZINC01609418,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.903447,0.712
166,MOL000166,ZINC01609418,Muscarinic acetylcholine receptor M2,210,617,,0.946243,0.75
166,MOL000166,ZINC01609418,Alpha-1B adrenergic receptor,216,632,,0.856939,0.712
166,MOL000166,ZINC01609418,Sodium-dependent dopamine transporter,239,713,,0.806241,0.7
166,MOL000166,ZINC01609418,Ig gamma-1 chain C region,1201,4785,,0.905975,0.708
171,MOL000171,Guaiol,Muscarinic acetylcholine receptor M3,16,51,,0.89875,0.712
171,MOL000171,Guaiol,Muscarinic acetylcholine receptor M1,38,103,,0.90039,0.732
171,MOL000171,Guaiol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.93807,0.712
171,MOL000171,Guaiol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.93396,0.704
171,MOL000171,Guaiol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.93252,0.716
171,MOL000171,Guaiol,Muscarinic acetylcholine receptor M2,210,617,,0.9352,0.718
171,MOL000171,Guaiol,Alpha-1B adrenergic receptor,216,632,,0.82238,0.736
171,MOL000171,Guaiol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.9416,0.754
171,MOL000171,Guaiol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.89516,0.716
171,MOL000171,Guaiol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.9147,0.726
171,MOL000171,Guaiol,Prostaglandin G/H synthase 2,94,290,,0.801331,0.742
1732,MOL001732,IFP,Prostaglandin G/H synthase 1,6,20,,0.917469,0.73
1732,MOL001732,IFP,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.938892,0.714
1732,MOL001732,IFP,Glycine receptor alpha-1 chain,169,482,,0.917529,0.754
1732,MOL001732,IFP,Aldose reductase,288,822,,0.858682,0.702
1732,MOL001732,IFP,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.821214,0.738
1732,MOL001732,IFP,Proto-oncogene tyrosine-protein kinase SRC,319,933,,0.908324,0.706
1732,MOL001732,IFP,Cathepsin D,363,1243,,0.937795,0.728
1732,MOL001732,IFP,Cholinesterase,559,3923,,0.974311,0.784
1732,MOL001732,IFP,Alcohol dehydrogenase 1B,726,444,,0.916473,0.796
1732,MOL001732,IFP,Alcohol dehydrogenase 1C,727,517,,0.937986,0.812
1732,MOL001732,IFP,Alcohol dehydrogenase 1A,729,251,,0.873809,0.766
1732,MOL001732,IFP,Cytochrome P450-cam,1143,2298,,0.907345,0.718
1732,MOL001732,IFP,Aspartate aminotransferase,1161,2249,,0.939981,0.716
1732,MOL001732,IFP,Beta-galactosidase,1173,2592,,0.85067,0.704
1732,MOL001732,IFP,Ferrichrome-iron receptor,1306,2427,,0.979481,0.728
1732,MOL001732,IFP,Histidinol dehydrogenase,1309,3191,,0.90923,0.774
1732,MOL001732,IFP,Formate acetyltransferase 1,1353,3178,,0.887452,0.71
1732,MOL001732,IFP,Adenylosuccinate synthetase,1458,2632,,0.95424,0.708
1732,MOL001732,IFP,Beta-lactamase SHV-2 precursor,1504,3701,,0.967438,0.71
1732,MOL001732,IFP,Beta-lactamase SHV-1 precursor,1531,3687,,0.969438,0.716
1732,MOL001732,IFP,Beta-lactamase SHV-1,1532,6691,,0.969438,0.716
1732,MOL001732,IFP,C4-dicarboxylate transport transcriptional regulatory protein dctD,1641,3336,,0.91079,0.708
1732,MOL001732,IFP,D-alanyl-D-alanine carboxypeptidase,1669,2461,,0.912616,0.732
1732,MOL001732,IFP,A/G-specific adenine glycosylase,1700,4692,,0.916809,0.702
1732,MOL001732,IFP,Endoglucanase G,1913,2802,,0.913003,0.716
1732,MOL001732,IFP,Monomeric sarcosine oxidase,1940,2380,,0.940408,0.714
1732,MOL001732,IFP,Bacillolysin,1961,2457,,0.943883,0.742
1732,MOL001732,IFP,Dihydroxyacetone kinase,1992,2397,,0.935083,0.73
1732,MOL001732,IFP,Haloalkane dehalogenase,2020,2281,,0.965848,0.728
1732,MOL001732,IFP,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",2230,4674,,0.960976,0.702
1732,MOL001732,IFP,1-aminocyclopropane-1-carboxylate deaminase,2235,2518,,0.952034,0.702
1732,MOL001732,IFP,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.83637,0.756
1732,MOL001732,IFP,Serine--pyruvate aminotransferase,3031,349,,0.937982,0.706
1732,MOL001732,IFP,"Alanine--glyoxylate aminotransferase 2, mitochondrial",3427,114,,0.859952,0.714
1732,MOL001732,IFP,Group IIE secretory phospholipase A2,3485,6270,,0.91831,0.708
1732,MOL001732,IFP,"Glycine amidinotransferase, mitochondrial",3553,383,,0.969657,0.728
1732,MOL001732,IFP,ADP-ribosylation factor 1,3608,6316,,0.916765,0.73
1732,MOL001732,IFP,"NAD-dependent malic enzyme, mitochondrial",3826,166,,0.918538,0.726
1732,MOL001732,IFP,Trypsin-3,3952,2886,,0.97809,0.774
1732,MOL001732,IFP,Gephyrin,3464,4532,,0.866513,0.7
1732,MOL001732,IFP,"Nitric-oxide synthase, brain",28,76,,0.800403,0.706
1732,MOL001732,IFP,Alanine racemase,1591,2453,,0.922377,0.704
1732,MOL001732,IFP,Glutathione S-transferase P,733,904,,0.91859,0.7
1732,MOL001732,IFP,Glucose--fructose oxidoreductase,2269,2826,,0.8081,0.7
1732,MOL001732,IFP,Triosephosphate isomerase,3797,6346,,0.93041,0.7
1755,MOL001755,24-Ethylcholest-4-en-3-one,Progesterone receptor,209,614,,0.876996,0.72
1755,MOL001755,24-Ethylcholest-4-en-3-one,Mineralocorticoid receptor,252,737,,0.910792,0.7
1771,MOL001771,poriferast-5-en-3beta-ol,Progesterone receptor,209,614,,0.90131,0.73
1771,MOL001771,poriferast-5-en-3beta-ol,Nuclear receptor coactivator 2,3276,6241,,0.802104,0.702
18,MOL000018,(+/-)-Isoborneol,Cytochrome P450-cam,1143,2298,,0.92565,0.798
18,MOL000018,(+/-)-Isoborneol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.955653,0.714
18,MOL000018,(+/-)-Isoborneol,Muscarinic acetylcholine receptor M2,210,617,,0.919123,0.7
18,MOL000018,(+/-)-Isoborneol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.911672,0.746
18,MOL000018,(+/-)-Isoborneol,Muscarinic acetylcholine receptor M3,16,51,,0.97269,0.728
18,MOL000018,(+/-)-Isoborneol,Muscarinic acetylcholine receptor M1,38,103,,0.970655,0.71
18,MOL000018,(+/-)-Isoborneol,Prostaglandin G/H synthase 2,94,290,,0.889333,0.716
18,MOL000018,(+/-)-Isoborneol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.984184,0.708
18,MOL000018,(+/-)-Isoborneol,Sodium-dependent noradrenaline transporter,186,540,,0.969915,0.7
18,MOL000018,(+/-)-Isoborneol,Alpha-1A adrenergic receptor,191,556,,0.895085,0.716
18,MOL000018,(+/-)-Isoborneol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.976011,0.724
18,MOL000018,(+/-)-Isoborneol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.969568,0.722
18,MOL000018,(+/-)-Isoborneol,Progesterone receptor,209,614,,0.901429,0.7
1843,MOL001843,HBA,Alcohol dehydrogenase 1B,726,444,,0.937716,0.716
1843,MOL001843,HBA,Alcohol dehydrogenase 1C,727,517,,0.948265,0.746
1843,MOL001843,HBA,Lysozyme,1172,2300,,0.87466,0.802
1843,MOL001843,HBA,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.934269,0.78
19,MOL000019,D-Camphene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97279,0.706
19,MOL000019,D-Camphene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.92752,0.708
19,MOL000019,D-Camphene,Cytochrome P450-cam,1143,2298,,0.90336,0.808
19,MOL000019,D-Camphene,Potassium voltage-gated channel subfamily H member 2,37,101,,0.963193,0.706
19,MOL000019,D-Camphene,Sodium channel protein type 5 subunit alpha,70,220,,0.980498,0.702
19,MOL000019,D-Camphene,Coagulation factor Xa,79,239,,0.92211,0.708
19,MOL000019,D-Camphene,Prostaglandin G/H synthase 2,94,290,,0.918009,0.724
19,MOL000019,D-Camphene,DNA topoisomerase II,287,817,,0.879892,0.704
19,MOL000019,D-Camphene,Nuclear receptor coactivator 2,3276,6241,,0.818001,0.738
19,MOL000019,D-Camphene,Calcium-activated potassium channel subunit alpha 1,3727,610,,0.951105,0.708
19,MOL000019,D-Camphene,Calmodulin,3907,465,,0.814771,0.716
193,MOL000193,(Z)-caryophyllene,Prostaglandin G/H synthase 1,6,20,,0.943684,0.704
193,MOL000193,(Z)-caryophyllene,Muscarinic acetylcholine receptor M3,16,51,,0.972355,0.73
193,MOL000193,(Z)-caryophyllene,Muscarinic acetylcholine receptor M1,38,103,,0.965808,0.722
193,MOL000193,(Z)-caryophyllene,Prostaglandin G/H synthase 2,94,290,,0.961471,0.734
193,MOL000193,(Z)-caryophyllene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.979399,0.718
193,MOL000193,(Z)-caryophyllene,Sodium-dependent noradrenaline transporter,186,540,,0.957032,0.704
193,MOL000193,(Z)-caryophyllene,Alpha-1A adrenergic receptor,191,556,,0.873437,0.706
193,MOL000193,(Z)-caryophyllene,Muscarinic acetylcholine receptor M2,210,617,,0.960055,0.742
193,MOL000193,(Z)-caryophyllene,Alpha-1B adrenergic receptor,216,632,,0.934162,0.736
193,MOL000193,(Z)-caryophyllene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.984454,0.726
193,MOL000193,(Z)-caryophyllene,Nuclear receptor coactivator 2,3276,6241,,0.888724,0.722
193,MOL000193,(Z)-caryophyllene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.968244,0.718
193,MOL000193,(Z)-caryophyllene,Beta-2 adrenergic receptor,261,766,,0.81229,0.702
193,MOL000193,(Z)-caryophyllene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.93619,0.7
193,MOL000193,(Z)-caryophyllene,Sodium-dependent dopamine transporter,239,713,,0.929944,0.702
197,MOL000197,Myrcene,Alcohol dehydrogenase 1C,727,517,,0.81705,0.712
197,MOL000197,Myrcene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.857035,0.7
1973,MOL001973,Sitosteryl acetate,Progesterone receptor,209,614,,0.871186,0.72
198,MOL000198,(R)-linalool,Muscarinic acetylcholine receptor M1,38,103,,0.822903,0.718
198,MOL000198,(R)-linalool,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.823662,0.71
198,MOL000198,(R)-linalool,Muscarinic acetylcholine receptor M2,210,617,,0.872934,0.728
198,MOL000198,(R)-linalool,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.828085,0.704
198,MOL000198,(R)-linalool,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.854813,0.706
198,MOL000198,(R)-linalool,Prostaglandin G/H synthase 1,6,20,,0.942767,0.724
198,MOL000198,(R)-linalool,Potassium voltage-gated channel subfamily H member 2,37,101,,0.934488,0.7
198,MOL000198,(R)-linalool,Sodium channel protein type 5 subunit alpha,70,220,,0.96873,0.702
198,MOL000198,(R)-linalool,Coagulation factor Xa,79,239,,0.882487,0.71
198,MOL000198,(R)-linalool,Prostaglandin G/H synthase 2,94,290,,0.940315,0.758
198,MOL000198,(R)-linalool,Vascular endothelial growth factor receptor 2,139,407,,0.935622,0.702
198,MOL000198,(R)-linalool,DNA topoisomerase II,287,817,,0.89719,0.73
198,MOL000198,(R)-linalool,Heat shock protein HSP 90,444,1939,,0.974434,0.704
198,MOL000198,(R)-linalool,Nuclear receptor coactivator 2,3276,6241,,0.804371,0.764
198,MOL000198,(R)-linalool,Calcium-activated potassium channel subunit alpha 1,3727,610,,0.928285,0.702
198,MOL000198,(R)-linalool,Muscarinic acetylcholine receptor M3,16,51,,0.800818,0.71
198,MOL000198,(R)-linalool,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.919019,0.704
198,MOL000198,(R)-linalool,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.877385,0.776
198,MOL000198,(R)-linalool,Sodium-dependent noradrenaline transporter,186,540,,0.801123,0.704
198,MOL000198,(R)-linalool,Progesterone receptor,209,614,,0.847707,0.704
200,MOL000200,(S)-(+)-alpha-Phellandrene,Acetylcholinesterase,165,474,,0.824366,0.742
200,MOL000200,(S)-(+)-alpha-Phellandrene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.918566,0.7
200,MOL000200,(S)-(+)-alpha-Phellandrene,Dipeptidyl peptidase IV,332,952,,0.937704,0.71
200,MOL000200,(S)-(+)-alpha-Phellandrene,Cytochrome P450-cam,1143,2298,,0.807903,0.718
2002,MOL002002,cis-Carveol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.95034,0.702
2002,MOL002002,cis-Carveol,Sodium-dependent noradrenaline transporter,186,540,,0.85345,0.712
2002,MOL002002,cis-Carveol,Muscarinic acetylcholine receptor M2,210,617,,0.82751,0.704
2002,MOL002002,cis-Carveol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.88948,0.73
2002,MOL002002,cis-Carveol,Muscarinic acetylcholine receptor M1,38,103,,0.84825,0.7
2002,MOL002002,cis-Carveol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.87864,0.7
202,MOL000202,Moslene,Prostaglandin G/H synthase 2,94,290,,0.83289,0.712
202,MOL000202,Moslene,Acetylcholinesterase,165,474,,0.90122,0.73
202,MOL000202,Moslene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.95434,0.704
202,MOL000202,Moslene,Dipeptidyl peptidase IV,332,952,,0.96453,0.724
202,MOL000202,Moslene,Alcohol dehydrogenase 1C,727,517,,0.80102,0.738
202,MOL000202,Moslene,Cytochrome P450-cam,1143,2298,,0.85788,0.738
202,MOL000202,Moslene,Alcohol dehydrogenase 1A,729,251,,0.813119,0.7
202,MOL000202,Moslene,Alcohol dehydrogenase 1B,726,444,,0.8008,0.704
2031,MOL002031,toluene,Alcohol dehydrogenase 1B,726,444,,0.884563,0.704
2031,MOL002031,toluene,Alcohol dehydrogenase 1C,727,517,,0.894297,0.77
2031,MOL002031,toluene,Alcohol dehydrogenase 1A,729,251,,0.880394,0.716
2031,MOL002031,toluene,Lysozyme,1172,2300,,0.882232,0.8
2031,MOL002031,toluene,Bacillolysin,1961,2457,,0.837152,0.7
2031,MOL002031,toluene,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.848448,0.776
2031,MOL002031,toluene,3-oxo-5-alpha-steroid 4-dehydrogenase 2,219,642,validated,,
2031,MOL002031,toluene,Cytochrome P450 2E1,4154,h001,validated,,
2031,MOL002031,toluene,Cyclic AMP-responsive element-binding protein 1,4140,h001,validated,,
2031,MOL002031,toluene,Lipoprotein lipase,83,266,validated,,
2031,MOL002031,toluene,Brain-derived neurotrophic factor,4068,h001,validated,,
2031,MOL002031,toluene,Glial fibrillary acidic protein,4226,h001,validated,,
2031,MOL002031,toluene,C-C motif chemokine 3,4103,h001,validated,,
2031,MOL002031,toluene,Calcium/calmodulin-dependent protein kinase type IV,764,6545,validated,,
2031,MOL002031,toluene,Microtubule-associated protein 2,3987,1852,validated,,
2031,MOL002031,toluene,Thyroid peroxidase,194,563,validated,,
204,MOL000204,-cis-.beta.-Elemene diastereomer,Prostaglandin G/H synthase 1,6,20,,0.920376,0.7
204,MOL000204,-cis-.beta.-Elemene diastereomer,Muscarinic acetylcholine receptor M3,16,51,,0.961534,0.706
204,MOL000204,-cis-.beta.-Elemene diastereomer,Muscarinic acetylcholine receptor M1,38,103,,0.953978,0.702
204,MOL000204,-cis-.beta.-Elemene diastereomer,Prostaglandin G/H synthase 2,94,290,,0.942657,0.748
204,MOL000204,-cis-.beta.-Elemene diastereomer,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.979938,0.73
204,MOL000204,-cis-.beta.-Elemene diastereomer,Retinoic acid receptor RXR-alpha,158,459,,0.914347,0.704
204,MOL000204,-cis-.beta.-Elemene diastereomer,Sodium-dependent noradrenaline transporter,186,540,,0.950268,0.7
204,MOL000204,-cis-.beta.-Elemene diastereomer,Alpha-1A adrenergic receptor,191,556,,0.843994,0.704
204,MOL000204,-cis-.beta.-Elemene diastereomer,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.980669,0.706
204,MOL000204,-cis-.beta.-Elemene diastereomer,Muscarinic acetylcholine receptor M2,210,617,,0.959869,0.714
204,MOL000204,-cis-.beta.-Elemene diastereomer,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.981733,0.742
204,MOL000204,-cis-.beta.-Elemene diastereomer,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.915031,0.706
204,MOL000204,-cis-.beta.-Elemene diastereomer,Nuclear receptor coactivator 2,3276,6241,,0.887348,0.712
204,MOL000204,-cis-.beta.-Elemene diastereomer,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.966261,0.72
2040,MOL002040,"(1S,4R)-fenchone",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.964049,0.738
2040,MOL002040,"(1S,4R)-fenchone",Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.901063,0.706
2040,MOL002040,"(1S,4R)-fenchone",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.912153,0.754
2040,MOL002040,"(1S,4R)-fenchone",Cytochrome P450-cam,1143,2298,,0.905834,0.812
2040,MOL002040,"(1S,4R)-fenchone",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.889693,0.706
2040,MOL002040,"(1S,4R)-fenchone",Muscarinic acetylcholine receptor M2,210,617,,0.900152,0.7
2119,MOL002119,Artemisia triene,Prostaglandin G/H synthase 2,94,290,,0.831397,0.708
2119,MOL002119,Artemisia triene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.978332,0.704
2119,MOL002119,Artemisia triene,Muscarinic acetylcholine receptor M2,210,617,,0.932987,0.7
2119,MOL002119,Artemisia triene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.964566,0.73
2119,MOL002119,Artemisia triene,Prostaglandin G/H synthase 1,6,20,,0.88841,0.704
2128,MOL002128,"1,3,8-p-Menthatriene",Prostaglandin G/H synthase 1,6,20,,0.8586,0.7
2128,MOL002128,"1,3,8-p-Menthatriene",Acetylcholinesterase,165,474,,0.87222,0.726
2128,MOL002128,"1,3,8-p-Menthatriene",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93315,0.71
2128,MOL002128,"1,3,8-p-Menthatriene",Dipeptidyl peptidase IV,332,952,,0.93554,0.724
2128,MOL002128,"1,3,8-p-Menthatriene",Cytochrome P450-cam,1143,2298,,0.83991,0.7
2128,MOL002128,"1,3,8-p-Menthatriene",Prostaglandin G/H synthase 2,94,290,,0.812041,0.718
2128,MOL002128,"1,3,8-p-Menthatriene",Alcohol dehydrogenase 1C,727,517,,0.811791,0.738
2153,MOL002153,"1H-Cycloprop(e)azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, (1aR-(1aalpha,4aalpha,7beta,7abeta,7balpha))-",Muscarinic acetylcholine receptor M3,16,51,,0.895888,0.724
2153,MOL002153,"1H-Cycloprop(e)azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, (1aR-(1aalpha,4aalpha,7beta,7abeta,7balpha))-",Muscarinic acetylcholine receptor M1,38,103,,0.893003,0.706
2153,MOL002153,"1H-Cycloprop(e)azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, (1aR-(1aalpha,4aalpha,7beta,7abeta,7balpha))-",Muscarinic acetylcholine receptor M2,210,617,,0.888838,0.738
2153,MOL002153,"1H-Cycloprop(e)azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, (1aR-(1aalpha,4aalpha,7beta,7abeta,7balpha))-",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93954,0.706
2153,MOL002153,"1H-Cycloprop(e)azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, (1aR-(1aalpha,4aalpha,7beta,7abeta,7balpha))-",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.90694,0.7
2198,MOL002198,Heptan,Alcohol dehydrogenase 1C,727,517,,0.809251,0.71
2198,MOL002198,Heptan,Trypsin-3,3952,2886,,0.865181,0.726
234,MOL000234,L-Limonen,Prostaglandin G/H synthase 2,94,290,,0.84555,0.706
234,MOL000234,L-Limonen,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.9604,0.702
234,MOL000234,L-Limonen,Alcohol dehydrogenase 1C,727,517,,0.81202,0.736
234,MOL000234,L-Limonen,Cytochrome P450-cam,1143,2298,,0.87099,0.706
234,MOL000234,L-Limonen,Alcohol dehydrogenase 1B,726,444,,0.8081,0.7
234,MOL000234,L-Limonen,DNA topoisomerase II,287,817,,0.904243,0.71
2361,MOL002361,Terragon,Dopamine D1 receptor,7,23,,0.814243,0.722
2361,MOL002361,Terragon,Beta-1 adrenergic receptor,63,193,,0.817445,0.7
2361,MOL002361,Terragon,"Renin, renal",99,298,,0.901714,0.702
2361,MOL002361,Terragon,Alpha-2A adrenergic receptor,105,318,,0.879475,0.722
2361,MOL002361,Terragon,Alpha-2C adrenergic receptor,126,378,,0.824137,0.756
2361,MOL002361,Terragon,Sodium-dependent noradrenaline transporter,186,540,,0.902854,0.73
2361,MOL002361,Terragon,Alpha-1A adrenergic receptor,191,556,,0.885559,0.756
2361,MOL002361,Terragon,Muscarinic acetylcholine receptor M2,210,617,,0.847786,0.738
2361,MOL002361,Terragon,Alpha-1B adrenergic receptor,216,632,,0.802809,0.748
2361,MOL002361,Terragon,Sodium-dependent dopamine transporter,239,713,,0.908203,0.726
2361,MOL002361,Terragon,Beta-2 adrenergic receptor,261,766,,0.811957,0.766
2361,MOL002361,Terragon,Beta-lactamase,499,2478,,0.839921,0.734
2361,MOL002361,Terragon,Amine oxidase [flavin-containing] B,565,3939,,0.90953,0.732
2361,MOL002361,Terragon,Amine oxidase [flavin-containing] A,566,3941,,0.923864,0.704
2361,MOL002361,Terragon,Lysozyme,1172,2300,,0.876733,0.774
2361,MOL002361,Terragon,Trypsin-3,3952,2886,,0.855562,0.708
2361,MOL002361,Terragon,Chymotrypsinogen B,1696,6011,,0.859128,0.7
2361,MOL002361,Terragon,Prostaglandin G/H synthase 1,6,20,,0.8376,0.728
2361,MOL002361,Terragon,Prostaglandin G/H synthase 2,94,290,,0.836954,0.794
2361,MOL002361,Terragon,Alpha-1D adrenergic receptor,272,789,,0.808135,0.7
24,MOL000024,alpha-humulene,Prostaglandin G/H synthase 2,94,290,,0.95108,0.712
24,MOL000024,alpha-humulene,Sodium-dependent noradrenaline transporter,186,540,,0.94783,0.708
24,MOL000024,alpha-humulene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.97823,0.7
24,MOL000024,alpha-humulene,Nuclear receptor coactivator 2,3276,6241,,0.87027,0.712
24,MOL000024,alpha-humulene,"Renin, renal",99,298,,0.939042,0.704
24,MOL000024,alpha-humulene,Alcohol dehydrogenase 1B,726,444,,0.918852,0.704
24,MOL000024,alpha-humulene,Alcohol dehydrogenase 1C,727,517,,0.924655,0.722
24,MOL000024,alpha-humulene,Tumor necrosis factor,265,777,validated,,
24,MOL000024,alpha-humulene,Interleukin-1 beta,418,1654,validated,,
2526,MOL002526,3691-11-0,Prostaglandin G/H synthase 1,6,20,,0.921712,0.71
2526,MOL002526,3691-11-0,Muscarinic acetylcholine receptor M1,38,103,,0.944903,0.71
2526,MOL002526,3691-11-0,Prostaglandin G/H synthase 2,94,290,,0.939045,0.744
2526,MOL002526,3691-11-0,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.970089,0.706
2526,MOL002526,3691-11-0,Retinoic acid receptor RXR-alpha,158,459,,0.888933,0.702
2526,MOL002526,3691-11-0,Sodium-dependent noradrenaline transporter,186,540,,0.934755,0.712
2526,MOL002526,3691-11-0,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.97437,0.722
2526,MOL002526,3691-11-0,Amine oxidase [flavin-containing] B,565,3939,,0.826682,0.716
2526,MOL002526,3691-11-0,Nuclear receptor coactivator 2,3276,6241,,0.864432,0.712
2526,MOL002526,3691-11-0,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.953565,0.7
2526,MOL002526,3691-11-0,Muscarinic acetylcholine receptor M3,16,51,,0.96354,0.71
2526,MOL002526,3691-11-0,Alpha-1A adrenergic receptor,191,556,,0.84647,0.704
2526,MOL002526,3691-11-0,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.97255,0.7
2526,MOL002526,3691-11-0,Muscarinic acetylcholine receptor M2,210,617,,0.95196,0.72
2526,MOL002526,3691-11-0,Alpha-1B adrenergic receptor,216,632,,0.91523,0.71
2526,MOL002526,3691-11-0,Cytochrome P450-cam,1143,2298,,0.86567,0.7
254,MOL000254,eugenol,Prostaglandin G/H synthase 1,6,20,,0.88164,0.742
254,MOL000254,eugenol,Dopamine D1 receptor,7,23,,0.88777,0.702
254,MOL000254,eugenol,Muscarinic acetylcholine receptor M3,16,51,,0.81993,0.734
254,MOL000254,eugenol,Muscarinic acetylcholine receptor M1,38,103,,0.89486,0.742
254,MOL000254,eugenol,Beta-1 adrenergic receptor,63,193,,0.88839,0.732
254,MOL000254,eugenol,Prostaglandin G/H synthase 2,94,290,validated,0.88906,0.814
254,MOL000254,eugenol,"Nitric-oxide synthase, endothelial",95,291,,0.8721,0.778
254,MOL000254,eugenol,Alpha-2A adrenergic receptor,105,318,,0.93333,0.718
254,MOL000254,eugenol,Alpha-2C adrenergic receptor,126,378,,0.89577,0.752
254,MOL000254,eugenol,Sodium-dependent noradrenaline transporter,186,540,,0.9238,0.724
254,MOL000254,eugenol,Alpha-1A adrenergic receptor,191,556,,0.9112,0.758
254,MOL000254,eugenol,Muscarinic acetylcholine receptor M2,210,617,,0.91788,0.702
254,MOL000254,eugenol,Alpha-1B adrenergic receptor,216,632,,0.89322,0.72
254,MOL000254,eugenol,Sodium-dependent dopamine transporter,239,713,,0.9202,0.716
254,MOL000254,eugenol,Beta-2 adrenergic receptor,261,766,,0.89236,0.742
254,MOL000254,eugenol,Beta-lactamase,499,2478,,0.88874,0.754
254,MOL000254,eugenol,Amine oxidase [flavin-containing] B,565,3939,validated,0.92449,0.768
254,MOL000254,eugenol,Amine oxidase [flavin-containing] A,566,3941,validated,0.94341,0.724
254,MOL000254,eugenol,Lysozyme,1172,2300,,0.84481,0.704
254,MOL000254,eugenol,Chymotrypsinogen B,1696,6011,,0.86514,0.704
254,MOL000254,eugenol,Alpha-1D adrenergic receptor,272,789,,0.86729,0.702
254,MOL000254,eugenol,Leukotriene A-4 hydrolase,521,3060,,0.85522,0.702
254,MOL000254,eugenol,Alpha-2B adrenergic receptor,214,629,,0.9264,0.704
254,MOL000254,eugenol,Urokinase-type plasminogen activator,346,1074,,0.892898,0.71
