molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
4806,MOL004806,euchrenone,Coagulation factor Xa,79,239,,0.93348,0.736
4806,MOL004806,euchrenone,Prostaglandin G/H synthase 2,94,290,,0.92146,0.754
4806,MOL004806,euchrenone,Estrogen receptor beta,307,869,,0.95645,0.734
4806,MOL004806,euchrenone,Beta-secretase,387,1406,,0.96184,0.706
4806,MOL004806,euchrenone,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.91207,0.716
4806,MOL004806,euchrenone,Calmodulin,3907,465,,0.83652,0.766
4807,MOL004807,glucuronic acid,Prostaglandin G/H synthase 2,94,290,,0.91943,0.702
4807,MOL004807,glucuronic acid,Lactase-phlorizin hydrolase,719,6847,,0.96372,0.714
4807,MOL004807,glucuronic acid,Ig gamma-1 chain C region,1201,4785,,0.95974,0.71
4807,MOL004807,glucuronic acid,Ferrichrome-iron receptor,1306,2427,,0.98652,0.704
4807,MOL004807,glucuronic acid,Hyaluronate lyase,2373,2485,,0.95677,0.704
4807,MOL004807,glucuronic acid,Glutamate receptor 2,3216,921,,0.93853,0.704
4807,MOL004807,glucuronic acid,Chondroitinase AC,2396,2581,,0.940387,0.712
4807,MOL004807,glucuronic acid,Superoxide dismutase [Cu-Zn],597,4152,validated,,
4808,MOL004808,glyasperin B,"Nitric oxide synthase, inducible",3,7,,0.89757,0.738
4808,MOL004808,glyasperin B,Thrombin,17,54,,0.8943,0.712
4808,MOL004808,glyasperin B,Estrogen receptor,46,136,,0.96071,0.778
4808,MOL004808,glyasperin B,Androgen receptor,48,146,,0.92151,0.762
4808,MOL004808,glyasperin B,Peroxisome proliferator activated receptor gamma,78,238,,0.94042,0.742
4808,MOL004808,glyasperin B,Coagulation factor Xa,79,239,,0.88691,0.71
4808,MOL004808,glyasperin B,Prostaglandin G/H synthase 2,94,290,,0.90055,0.766
4808,MOL004808,glyasperin B,Coagulation factor VII,123,369,,0.91104,0.702
4808,MOL004808,glyasperin B,Vascular endothelial growth factor receptor 2,139,407,,0.88011,0.722
4808,MOL004808,glyasperin B,Acetylcholinesterase,165,474,,0.80431,0.722
4808,MOL004808,glyasperin B,DNA topoisomerase II,287,817,,0.86985,0.726
4808,MOL004808,glyasperin B,Estrogen receptor beta,307,869,,0.95338,0.712
4808,MOL004808,glyasperin B,Dipeptidyl peptidase IV,332,952,,0.85426,0.714
4808,MOL004808,glyasperin B,Glycogen synthase kinase-3 beta,422,1721,,0.92695,0.708
4808,MOL004808,glyasperin B,Heat shock protein HSP 90,444,1939,,0.97521,0.712
4808,MOL004808,glyasperin B,Cell division protein kinase 2,482,2240,,0.95475,0.714
4808,MOL004808,glyasperin B,Trypsin-1,2928,3176,,0.92053,0.728
4808,MOL004808,glyasperin B,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.88933,0.742
4808,MOL004808,glyasperin B,Cyclin-A2,3025,6235,,0.9414,0.716
4808,MOL004808,glyasperin B,Nuclear receptor coactivator 2,3276,6241,,0.81547,0.798
4808,MOL004808,glyasperin B,Calmodulin,3907,465,,0.85084,0.754
4810,MOL004810,glyasperin F,"Nitric oxide synthase, inducible",3,7,,0.88949,0.748
4810,MOL004810,glyasperin F,Prostaglandin G/H synthase 1,6,20,,0.87733,0.7
4810,MOL004810,glyasperin F,Estrogen receptor,46,136,,0.95563,0.78
4810,MOL004810,glyasperin F,Androgen receptor,48,146,,0.89942,0.764
4810,MOL004810,glyasperin F,Sodium channel protein type 5 subunit alpha,70,220,,0.88523,0.706
4810,MOL004810,glyasperin F,Peroxisome proliferator activated receptor gamma,78,238,,0.92396,0.73
4810,MOL004810,glyasperin F,Coagulation factor Xa,79,239,,0.81561,0.716
4810,MOL004810,glyasperin F,Prostaglandin G/H synthase 2,94,290,,0.91357,0.778
4810,MOL004810,glyasperin F,DNA topoisomerase II,287,817,,0.88165,0.724
4810,MOL004810,glyasperin F,Estrogen receptor beta,307,869,,0.94866,0.728
4810,MOL004810,glyasperin F,Mitogen-activated protein kinase 14,402,1540,,0.92861,0.706
4810,MOL004810,glyasperin F,Glycogen synthase kinase-3 beta,422,1721,,0.87579,0.7
4810,MOL004810,glyasperin F,Heat shock protein HSP 90,444,1939,,0.97361,0.71
4810,MOL004810,glyasperin F,Cell division protein kinase 2,482,2240,,0.96018,0.718
4810,MOL004810,glyasperin F,Trypsin-1,2928,3176,,0.85265,0.738
4810,MOL004810,glyasperin F,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.89934,0.74
4810,MOL004810,glyasperin F,Cyclin-A2,3025,6235,,0.94605,0.72
4810,MOL004810,glyasperin F,Calmodulin,3907,465,,0.80424,0.74
4811,MOL004811,Glyasperin C,"Nitric oxide synthase, inducible",3,7,,0.90521,0.744
4811,MOL004811,Glyasperin C,Thrombin,17,54,,0.88944,0.722
4811,MOL004811,Glyasperin C,Potassium voltage-gated channel subfamily H member 2,37,101,,0.89179,0.706
4811,MOL004811,Glyasperin C,Estrogen receptor,46,136,,0.96774,0.788
4811,MOL004811,Glyasperin C,Androgen receptor,48,146,,0.92075,0.772
4811,MOL004811,Glyasperin C,Sodium channel protein type 5 subunit alpha,70,220,,0.92338,0.722
4811,MOL004811,Glyasperin C,Peroxisome proliferator activated receptor gamma,78,238,,0.94352,0.732
4811,MOL004811,Glyasperin C,Coagulation factor Xa,79,239,,0.86004,0.704
4811,MOL004811,Glyasperin C,Prostaglandin G/H synthase 2,94,290,,0.92241,0.786
4811,MOL004811,Glyasperin C,Retinoic acid receptor RXR-alpha,158,459,,0.92533,0.702
4811,MOL004811,Glyasperin C,Acetylcholinesterase,165,474,,0.81451,0.728
4811,MOL004811,Glyasperin C,DNA topoisomerase II,287,817,,0.85623,0.7
4811,MOL004811,Glyasperin C,Estrogen receptor beta,307,869,,0.95522,0.712
4811,MOL004811,Glyasperin C,Dipeptidyl peptidase IV,332,952,,0.86724,0.714
4811,MOL004811,Glyasperin C,Mitogen-activated protein kinase 14,402,1540,,0.93902,0.704
4811,MOL004811,Glyasperin C,Glycogen synthase kinase-3 beta,422,1721,,0.92244,0.708
4811,MOL004811,Glyasperin C,Heat shock protein HSP 90,444,1939,,0.97765,0.716
4811,MOL004811,Glyasperin C,Cell division protein kinase 2,482,2240,,0.95224,0.714
4811,MOL004811,Glyasperin C,Serine/threonine-protein kinase Chk1,647,5790,,0.92374,0.7
4811,MOL004811,Glyasperin C,Trypsin-1,2928,3176,,0.90921,0.728
4811,MOL004811,Glyasperin C,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.90288,0.748
4811,MOL004811,Glyasperin C,Cyclin-A2,3025,6235,,0.94942,0.716
4811,MOL004811,Glyasperin C,Nuclear receptor coactivator 2,3276,6241,,0.81843,0.786
4811,MOL004811,Glyasperin C,Calmodulin,3907,465,,0.85534,0.77
4814,MOL004814,Isotrifoliol,"Nitric oxide synthase, inducible",3,7,,0.81873,0.724
4814,MOL004814,Isotrifoliol,Estrogen receptor,46,136,,0.92208,0.786
4814,MOL004814,Isotrifoliol,Androgen receptor,48,146,,0.80967,0.726
4814,MOL004814,Isotrifoliol,Prostaglandin G/H synthase 2,94,290,,0.85695,0.83
4814,MOL004814,Isotrifoliol,Estrogen receptor beta,307,869,,0.91569,0.75
4814,MOL004814,Isotrifoliol,Mitogen-activated protein kinase 14,402,1540,,0.8302,0.746
4814,MOL004814,Isotrifoliol,Glycogen synthase kinase-3 beta,422,1721,,0.86249,0.744
4814,MOL004814,Isotrifoliol,Heat shock protein HSP 90,444,1939,,0.90753,0.714
4814,MOL004814,Isotrifoliol,Cell division protein kinase 2,482,2240,,0.83701,0.724
4814,MOL004814,Isotrifoliol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.86421,0.728
4814,MOL004814,Isotrifoliol,Serine/threonine-protein kinase Chk1,647,5790,,0.90118,0.706
4814,MOL004814,Isotrifoliol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.86429,0.7
4814,MOL004814,Isotrifoliol,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.81467,0.738
4814,MOL004814,Isotrifoliol,Cyclin-A2,3025,6235,,0.90949,0.71
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one","Nitric oxide synthase, inducible",3,7,,0.89041,0.738
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Prostaglandin G/H synthase 1,6,20,,0.80733,0.7
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Estrogen receptor,46,136,,0.95699,0.81
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Androgen receptor,48,146,,0.91371,0.788
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Sodium channel protein type 5 subunit alpha,70,220,,0.81847,0.73
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Peroxisome proliferator activated receptor gamma,78,238,,0.95453,0.74
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Coagulation factor Xa,79,239,,0.83235,0.708
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Prostaglandin G/H synthase 2,94,290,,0.88569,0.808
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Carbonic anhydrase II,117,357,,0.86322,0.792
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Retinoic acid receptor RXR-alpha,158,459,,0.88324,0.71
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Alpha-1B adrenergic receptor,216,632,,0.81299,0.7
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Estrogen receptor beta,307,869,,0.94865,0.748
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Mitogen-activated protein kinase 14,402,1540,,0.93382,0.73
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Glycogen synthase kinase-3 beta,422,1721,,0.9364,0.724
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Cell division protein kinase 2,482,2240,,0.95483,0.718
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Serine/threonine-protein kinase Chk1,647,5790,,0.88424,0.732
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.8928,0.724
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Cyclin-A2,3025,6235,,0.94987,0.724
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Nuclear receptor coactivator 2,3276,6241,,0.81412,0.812
4815,MOL004815,"(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one",Calmodulin,3907,465,,0.85528,0.728
4820,MOL004820,kanzonols W,"Nitric oxide synthase, inducible",3,7,,0.89082,0.742
4820,MOL004820,kanzonols W,Prostaglandin G/H synthase 1,6,20,,0.8539,0.708
4820,MOL004820,kanzonols W,Estrogen receptor,46,136,,0.95826,0.802
4820,MOL004820,kanzonols W,Androgen receptor,48,146,,0.91497,0.766
4820,MOL004820,kanzonols W,Sodium channel protein type 5 subunit alpha,70,220,,0.8361,0.726
4820,MOL004820,kanzonols W,Peroxisome proliferator activated receptor gamma,78,238,,0.94825,0.74
4820,MOL004820,kanzonols W,Coagulation factor Xa,79,239,,0.84379,0.726
4820,MOL004820,kanzonols W,Prostaglandin G/H synthase 2,94,290,,0.90663,0.782
4820,MOL004820,kanzonols W,Retinoic acid receptor RXR-alpha,158,459,,0.92126,0.7
4820,MOL004820,kanzonols W,DNA topoisomerase II,287,817,,0.81664,0.716
4820,MOL004820,kanzonols W,Estrogen receptor beta,307,869,,0.95352,0.748
4820,MOL004820,kanzonols W,Mitogen-activated protein kinase 14,402,1540,,0.93626,0.72
4820,MOL004820,kanzonols W,Glycogen synthase kinase-3 beta,422,1721,,0.91344,0.718
4820,MOL004820,kanzonols W,Cell division protein kinase 2,482,2240,,0.96949,0.72
4820,MOL004820,kanzonols W,Serine/threonine-protein kinase Chk1,647,5790,,0.91229,0.702
4820,MOL004820,kanzonols W,Trypsin-1,2928,3176,,0.91715,0.732
4820,MOL004820,kanzonols W,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.91985,0.75
4820,MOL004820,kanzonols W,Cyclin-A2,3025,6235,,0.95217,0.728
4820,MOL004820,kanzonols W,Nuclear receptor coactivator 2,3276,6241,,0.80438,0.8
4820,MOL004820,kanzonols W,Nuclear receptor coactivator 1,3279,6228,,0.89061,0.712
4820,MOL004820,kanzonols W,Calmodulin,3907,465,,0.85581,0.76
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one","Nitric oxide synthase, inducible",3,7,,0.91508,0.728
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Thrombin,17,54,,0.89556,0.714
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Estrogen receptor,46,136,,0.94453,0.766
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Androgen receptor,48,146,,0.90147,0.76
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Peroxisome proliferator activated receptor gamma,78,238,,0.93946,0.714
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Coagulation factor Xa,79,239,,0.88577,0.734
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Prostaglandin G/H synthase 2,94,290,,0.90247,0.75
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Coagulation factor VII,123,369,,0.89179,0.71
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Vascular endothelial growth factor receptor 2,139,407,,0.90945,0.7
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Acetylcholinesterase,165,474,,0.80149,0.73
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",DNA topoisomerase II,287,817,,0.86711,0.724
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Estrogen receptor beta,307,869,,0.93819,0.706
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Dipeptidyl peptidase IV,332,952,,0.86325,0.7
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Mitogen-activated protein kinase 14,402,1540,,0.93219,0.7
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Glycogen synthase kinase-3 beta,422,1721,,0.92758,0.708
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Cell division protein kinase 2,482,2240,,0.95903,0.728
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Serine/threonine-protein kinase Chk1,647,5790,,0.93173,0.71
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Trypsin-1,2928,3176,,0.90826,0.726
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.89353,0.724
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Cyclin-A2,3025,6235,,0.93644,0.744
4824,MOL004824,"(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one",Calmodulin,3907,465,,0.8414,0.744
5812,MOL005812,naringin,DNA topoisomerase II,287,817,,0.805833,0.702
5812,MOL005812,naringin,Cyclin-dependent kinase inhibitor 1,4141,h001,validated,,
5812,MOL005812,naringin,Tumor necrosis factor,265,777,validated,,
5812,MOL005812,naringin,Ras-specific guanine nucleotide-releasing factor 2,4495,h001,validated,,
5812,MOL005812,naringin,RAF proto-oncogene serine/threonine-protein kinase,4491,h001,validated,,
4827,MOL004827,Semilicoisoflavone B,"Nitric oxide synthase, inducible",3,7,,0.88082,0.726
4827,MOL004827,Semilicoisoflavone B,Thrombin,17,54,,0.82301,0.7
4827,MOL004827,Semilicoisoflavone B,Estrogen receptor,46,136,,0.95823,0.782
4827,MOL004827,Semilicoisoflavone B,Androgen receptor,48,146,,0.91203,0.774
4827,MOL004827,Semilicoisoflavone B,Sodium channel protein type 5 subunit alpha,70,220,,0.85801,0.7
4827,MOL004827,Semilicoisoflavone B,Peroxisome proliferator activated receptor gamma,78,238,,0.94253,0.736
4827,MOL004827,Semilicoisoflavone B,Coagulation factor Xa,79,239,,0.84305,0.722
4827,MOL004827,Semilicoisoflavone B,Prostaglandin G/H synthase 2,94,290,,0.89537,0.766
4827,MOL004827,Semilicoisoflavone B,Coagulation factor VII,123,369,,0.8837,0.706
4827,MOL004827,Semilicoisoflavone B,Acetylcholinesterase,165,474,,0.8246,0.716
4827,MOL004827,Semilicoisoflavone B,DNA topoisomerase II,287,817,,0.88406,0.72
4827,MOL004827,Semilicoisoflavone B,Glycogen synthase kinase-3 beta,422,1721,,0.90893,0.718
4827,MOL004827,Semilicoisoflavone B,Heat shock protein HSP 90,444,1939,,0.97572,0.7
4827,MOL004827,Semilicoisoflavone B,Cell division protein kinase 2,482,2240,,0.96778,0.714
4827,MOL004827,Semilicoisoflavone B,Serine/threonine-protein kinase Chk1,647,5790,,0.91528,0.71
4827,MOL004827,Semilicoisoflavone B,Trypsin-1,2928,3176,,0.91322,0.728
4827,MOL004827,Semilicoisoflavone B,Calmodulin,3907,465,,0.84211,0.736
4828,MOL004828,Glepidotin A,"Nitric oxide synthase, inducible",3,7,,0.93443,0.756
4828,MOL004828,Glepidotin A,Prostaglandin G/H synthase 1,6,20,,0.95305,0.722
4828,MOL004828,Glepidotin A,Thrombin,17,54,,0.93477,0.728
4828,MOL004828,Glepidotin A,Estrogen receptor,46,136,,0.97115,0.808
4828,MOL004828,Glepidotin A,Androgen receptor,48,146,,0.91713,0.776
4828,MOL004828,Glepidotin A,Sodium channel protein type 5 subunit alpha,70,220,,0.91834,0.704
4828,MOL004828,Glepidotin A,Peroxisome proliferator activated receptor gamma,78,238,,0.93321,0.748
4828,MOL004828,Glepidotin A,Coagulation factor Xa,79,239,,0.86764,0.722
4828,MOL004828,Glepidotin A,Prostaglandin G/H synthase 2,94,290,,0.96101,0.816
4828,MOL004828,Glepidotin A,"Nitric-oxide synthase, endothelial",95,291,,0.8154,0.716
4828,MOL004828,Glepidotin A,Coagulation factor VII,123,369,,0.91702,0.708
4828,MOL004828,Glepidotin A,Vascular endothelial growth factor receptor 2,139,407,,0.88524,0.708
4828,MOL004828,Glepidotin A,Retinoic acid receptor RXR-alpha,158,459,,0.93217,0.7
4828,MOL004828,Glepidotin A,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.92085,0.706
4828,MOL004828,Glepidotin A,DNA topoisomerase II,287,817,,0.80972,0.708
4828,MOL004828,Glepidotin A,Dipeptidyl peptidase IV,332,952,,0.93582,0.722
4828,MOL004828,Glepidotin A,Mitogen-activated protein kinase 14,402,1540,,0.94478,0.736
4828,MOL004828,Glepidotin A,Glycogen synthase kinase-3 beta,422,1721,,0.93872,0.716
4828,MOL004828,Glepidotin A,Heat shock protein HSP 90,444,1939,,0.97046,0.72
4828,MOL004828,Glepidotin A,Cell division protein kinase 2,482,2240,,0.95858,0.744
4828,MOL004828,Glepidotin A,Serine/threonine-protein kinase Chk1,647,5790,,0.94936,0.722
4828,MOL004828,Glepidotin A,Ig gamma-1 chain C region,1201,4785,,0.84186,0.704
4828,MOL004828,Glepidotin A,Trypsin-1,2928,3176,,0.87558,0.764
4828,MOL004828,Glepidotin A,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.92992,0.77
4828,MOL004828,Glepidotin A,Cyclin-A2,3025,6235,,0.9602,0.714
4828,MOL004828,Glepidotin A,Calmodulin,3907,465,,0.82074,0.758
4829,MOL004829,Glepidotin B,Prostaglandin G/H synthase 1,6,20,,0.94897,0.722
4829,MOL004829,Glepidotin B,Estrogen receptor,46,136,,0.97193,0.816
4829,MOL004829,Glepidotin B,Sodium channel protein type 5 subunit alpha,70,220,,0.92574,0.722
4829,MOL004829,Glepidotin B,Coagulation factor Xa,79,239,,0.85394,0.734
4829,MOL004829,Glepidotin B,Prostaglandin G/H synthase 2,94,290,,0.95579,0.808
4829,MOL004829,Glepidotin B,"Nitric-oxide synthase, endothelial",95,291,,0.80542,0.722
4829,MOL004829,Glepidotin B,Coagulation factor VII,123,369,,0.90888,0.716
4829,MOL004829,Glepidotin B,Retinoic acid receptor RXR-alpha,158,459,,0.93177,0.722
4829,MOL004829,Glepidotin B,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.93099,0.706
4829,MOL004829,Glepidotin B,Alpha-1B adrenergic receptor,216,632,,0.80772,0.71
4829,MOL004829,Glepidotin B,DNA topoisomerase II,287,817,,0.8094,0.726
4829,MOL004829,Glepidotin B,Heat shock protein HSP 90,444,1939,,0.96999,0.722
4829,MOL004829,Glepidotin B,Ig gamma-1 chain C region,1201,4785,,0.86623,0.702
4829,MOL004829,Glepidotin B,Nuclear receptor coactivator 1,3279,6228,,0.87003,0.704
4829,MOL004829,Glepidotin B,Calmodulin,3907,465,,0.81818,0.766
4830,MOL004830,Octadiene,Alcohol dehydrogenase 1C,727,517,,0.89965,0.736
4830,MOL004830,Octadiene,Trypsin-3,3952,2886,,0.89009,0.712
4832,MOL004832,WLN: 4OVR,Muscarinic acetylcholine receptor M1,38,103,,0.828061,0.75
4832,MOL004832,WLN: 4OVR,Beta-1 adrenergic receptor,63,193,,0.842322,0.728
4832,MOL004832,WLN: 4OVR,Alpha-2A adrenergic receptor,105,318,,0.810368,0.702
4832,MOL004832,WLN: 4OVR,Alpha-2C adrenergic receptor,126,378,,0.81496,0.738
4832,MOL004832,WLN: 4OVR,Sodium-dependent noradrenaline transporter,186,540,,0.8641,0.744
4832,MOL004832,WLN: 4OVR,Muscarinic acetylcholine receptor M2,210,617,,0.822737,0.718
4832,MOL004832,WLN: 4OVR,Sodium-dependent dopamine transporter,239,713,,0.850522,0.742
4832,MOL004832,WLN: 4OVR,Beta-2 adrenergic receptor,261,766,,0.803427,0.758
4832,MOL004832,WLN: 4OVR,Amine oxidase [flavin-containing] A,566,3941,,0.81925,0.704
4833,MOL004833,Phaseolinisoflavan,"Nitric oxide synthase, inducible",3,7,,0.88704,0.748
4833,MOL004833,Phaseolinisoflavan,Muscarinic acetylcholine receptor M1,38,103,,0.89293,0.706
4833,MOL004833,Phaseolinisoflavan,Estrogen receptor,46,136,,0.9657,0.808
4833,MOL004833,Phaseolinisoflavan,Androgen receptor,48,146,,0.92808,0.778
4833,MOL004833,Phaseolinisoflavan,Sodium channel protein type 5 subunit alpha,70,220,,0.89989,0.74
4833,MOL004833,Phaseolinisoflavan,Peroxisome proliferator activated receptor gamma,78,238,,0.94887,0.738
4833,MOL004833,Phaseolinisoflavan,Coagulation factor Xa,79,239,,0.8056,0.728
4833,MOL004833,Phaseolinisoflavan,Prostaglandin G/H synthase 2,94,290,,0.88612,0.786
4833,MOL004833,Phaseolinisoflavan,Retinoic acid receptor RXR-alpha,158,459,,0.932,0.734
4833,MOL004833,Phaseolinisoflavan,Acetylcholinesterase,165,474,,0.85837,0.742
4833,MOL004833,Phaseolinisoflavan,Alpha-1B adrenergic receptor,216,632,,0.86097,0.708
4833,MOL004833,Phaseolinisoflavan,Beta-2 adrenergic receptor,261,766,,0.93381,0.712
4833,MOL004833,Phaseolinisoflavan,Estrogen receptor beta,307,869,,0.96549,0.766
4833,MOL004833,Phaseolinisoflavan,Mitogen-activated protein kinase 14,402,1540,,0.92314,0.724
4833,MOL004833,Phaseolinisoflavan,Glycogen synthase kinase-3 beta,422,1721,,0.89389,0.744
4833,MOL004833,Phaseolinisoflavan,Cell division protein kinase 2,482,2240,,0.95906,0.722
4833,MOL004833,Phaseolinisoflavan,Serine/threonine-protein kinase Chk1,647,5790,,0.89306,0.722
4833,MOL004833,Phaseolinisoflavan,Trypsin-1,2928,3176,,0.91695,0.74
4833,MOL004833,Phaseolinisoflavan,Proto-oncogene serine/threonine-protein kinase Pim-1,2966,2347,,0.90911,0.742
4833,MOL004833,Phaseolinisoflavan,Cyclin-A2,3025,6235,,0.95642,0.734
4833,MOL004833,Phaseolinisoflavan,Nuclear receptor coactivator 1,3279,6228,,0.87898,0.706
4833,MOL004833,Phaseolinisoflavan,Calmodulin,3907,465,,0.85237,0.758
4835,MOL004835,Glypallichalcone,"Nitric oxide synthase, inducible",3,7,,0.84564,0.76
4835,MOL004835,Glypallichalcone,Prostaglandin G/H synthase 1,6,20,,0.86099,0.728
